registration_id,event_name,event_type,event_format,registration_date,event_date,channel_source,job_title,industry,company_size,attendance_status,sessions_registered,sessions_attended,engagement_score,survey_completed,acquisition_cost
1276,AI Innovation Tour,Regional,Hybrid,2024-07-29,2024-09-05,Email Campaign,Software Developer,Retail,5000+,Attended,2,2,9,No,4.17
1277,AI Innovation Tour,Regional,Hybrid,2024-07-23,2024-09-05,Referral,Data Engineer,Media,1-50,Attended,3,3,6,No,2.15
1278,AI Innovation Tour,Regional,Hybrid,2024-08-02,2024-09-05,Email Campaign,Product Manager,Healthcare,201-1000,Attended,7,1,10,No,5.14
1279,AI Innovation Tour,Regional,Hybrid,2024-08-13,2024-09-05,Referral,CTO,Media,1001-5000,Attended,8,6,6,Yes,2.14
1280,AI Innovation Tour,Regional,Hybrid,2024-07-11,2024-09-05,Social Media,Digital Marketing Specialist,Healthcare,51-200,No-Show,9,0,2,No,10.57
1281,AI Innovation Tour,Regional,Hybrid,2024-08-21,2024-09-05,Email Campaign,Product Manager,Technology,201-1000,No-Show,2,0,2,No,5.31
1282,AI Innovation Tour,Regional,Hybrid,2024-07-20,2024-09-05,Referral,Business Analyst,Technology,5000+,Attended,6,4,4,Yes,0.26
1283,AI Innovation Tour,Regional,Hybrid,2024-08-04,2024-09-05,Email Campaign,IT Director,Education,5000+,Attended,1,1,7,No,6.13
1284,AI Innovation Tour,Regional,Hybrid,2024-08-01,2024-09-05,Google Search,Product Manager,Manufacturing,5000+,Attended,5,3,8,No,29.15
1285,AI Innovation Tour,Regional,Hybrid,2024-07-11,2024-09-05,Email Campaign,IT Director,Healthcare,1001-5000,Attended,2,2,4,No,2.38
1286,AI Innovation Tour,Regional,Hybrid,2024-07-25,2024-09-05,LinkedIn Ad,Marketing Manager,Technology,201-1000,Attended,8,6,3,Yes,31.37
1287,AI Innovation Tour,Regional,Hybrid,2024-08-28,2024-09-05,Social Media,Software Developer,Technology,1-50,No-Show,1,0,2,No,16.5
1288,AI Innovation Tour,Regional,Hybrid,2024-08-04,2024-09-05,LinkedIn Ad,Solutions Architect,Education,1-50,Attended,2,2,7,Yes,15.54
1289,AI Innovation Tour,Regional,Hybrid,2024-08-18,2024-09-05,Email Campaign,Data Analyst,Media,201-1000,No-Show,5,0,1,No,6.71
1290,AI Innovation Tour,Regional,Hybrid,2024-07-09,2024-09-05,Email Campaign,VP Marketing,Media,1001-5000,Cancelled,5,0,0,No,7.31
1291,AI Innovation Tour,Regional,Hybrid,2024-07-23,2024-09-05,Google Search,Business Analyst,Finance,51-200,Attended,7,2,7,Yes,16.05
1292,AI Innovation Tour,Regional,Hybrid,2024-07-27,2024-09-05,Direct/Website,Product Manager,Technology,51-200,Attended,1,1,6,Yes,0.28
1293,AI Innovation Tour,Regional,Hybrid,2024-08-03,2024-09-05,Email Campaign,Program Manager,Retail,201-1000,No-Show,3,0,2,No,6.03
1294,AI Innovation Tour,Regional,Hybrid,2024-08-17,2024-09-05,Social Media,Program Manager,Media,51-200,No-Show,5,0,1,No,19.09
1295,AI Innovation Tour,Regional,Hybrid,2024-08-17,2024-09-05,Social Media,Solutions Architect,Retail,5000+,No-Show,10,0,1,No,18.03
1296,AI Innovation Tour,Regional,Hybrid,2024-08-31,2024-09-05,Email Campaign,Marketing Manager,Education,201-1000,Attended,4,3,9,No,5.64
1297,AI Innovation Tour,Regional,Hybrid,2024-08-26,2024-09-05,Email Campaign,Marketing Manager,Retail,51-200,Attended,2,2,4,Yes,5.37
1298,AI Innovation Tour,Regional,Hybrid,2024-09-01,2024-09-05,Direct/Website,CTO,Healthcare,51-200,Attended,8,8,6,No,1.23
1299,AI Innovation Tour,Regional,Hybrid,2024-08-01,2024-09-05,Email Campaign,CTO,Retail,51-200,Attended,5,2,5,No,7.08
1300,AI Innovation Tour,Regional,Hybrid,2024-07-13,2024-09-05,Direct/Website,CTO,Manufacturing,5000+,Attended,11,8,4,Yes,1.12
1301,AI Innovation Tour,Regional,Hybrid,2024-07-18,2024-09-05,Direct/Website,Marketing Manager,Manufacturing,1-50,Attended,5,5,8,Yes,1.2
1302,AI Innovation Tour,Regional,Hybrid,2024-07-08,2024-09-05,LinkedIn Ad,Program Manager,Media,1-50,Attended,4,4,9,Yes,33.09
1303,AI Innovation Tour,Regional,Hybrid,2024-07-23,2024-09-05,Referral,IT Director,Manufacturing,1-50,Attended,5,2,6,Yes,1.45
1304,AI Innovation Tour,Regional,Hybrid,2024-07-14,2024-09-05,Social Media,VP Marketing,Retail,5000+,No-Show,3,0,1,No,15.63
1305,AI Innovation Tour,Regional,Hybrid,2024-08-12,2024-09-05,Email Campaign,Software Developer,Manufacturing,5000+,No-Show,9,0,1,No,5.54
1306,AI Innovation Tour,Regional,Hybrid,2024-07-28,2024-09-05,Google Search,Solutions Architect,Finance,1001-5000,Cancelled,6,0,0,No,12.92
1307,AI Innovation Tour,Regional,Hybrid,2024-08-04,2024-09-05,LinkedIn Ad,IT Director,Manufacturing,51-200,Attended,4,1,6,No,34.39
1308,AI Innovation Tour,Regional,Hybrid,2024-07-28,2024-09-05,Direct/Website,Software Developer,Retail,5000+,No-Show,7,0,1,No,1.02
1309,AI Innovation Tour,Regional,Hybrid,2024-07-11,2024-09-05,LinkedIn Ad,Digital Marketing Specialist,Media,1-50,Attended,2,2,6,Yes,36.01
1310,AI Innovation Tour,Regional,Hybrid,2024-08-26,2024-09-05,Email Campaign,VP Marketing,Retail,51-200,Attended,5,1,2,No,6.27
1311,AI Innovation Tour,Regional,Hybrid,2024-07-29,2024-09-05,Social Media,Product Manager,Education,51-200,No-Show,4,0,1,No,13.29
1312,AI Innovation Tour,Regional,Hybrid,2024-07-09,2024-09-05,LinkedIn Ad,CTO,Media,51-200,No-Show,6,0,1,No,22.67
1313,AI Innovation Tour,Regional,Hybrid,2024-07-08,2024-09-05,Email Campaign,Program Manager,Technology,51-200,Attended,3,1,10,Yes,6.13
1314,AI Innovation Tour,Regional,Hybrid,2024-07-28,2024-09-05,Email Campaign,CTO,Education,1001-5000,Attended,5,3,3,Yes,5.74
1315,AI Innovation Tour,Regional,Hybrid,2024-08-26,2024-09-05,LinkedIn Ad,Product Manager,Manufacturing,1-50,Attended,7,5,6,Yes,35.29
1316,AI Innovation Tour,Regional,Hybrid,2024-08-07,2024-09-05,LinkedIn Ad,Software Developer,Media,201-1000,No-Show,4,0,1,No,43.1
1317,AI Innovation Tour,Regional,Hybrid,2024-08-16,2024-09-05,Email Campaign,Marketing Manager,Finance,5000+,Attended,7,7,9,No,6.21
1318,AI Innovation Tour,Regional,Hybrid,2024-08-28,2024-09-05,Email Campaign,IT Director,Finance,51-200,Attended,3,1,7,No,7.73
1319,AI Innovation Tour,Regional,Hybrid,2024-08-24,2024-09-05,Email Campaign,IT Director,Finance,51-200,Attended,7,7,7,Yes,3.27
1320,AI Innovation Tour,Regional,Hybrid,2024-07-12,2024-09-05,LinkedIn Ad,Program Manager,Technology,1001-5000,Attended,2,1,8,Yes,16.42
1321,AI Innovation Tour,Regional,Hybrid,2024-07-13,2024-09-05,Email Campaign,Digital Marketing Specialist,Healthcare,1-50,Attended,3,3,6,Yes,6.24
1322,AI Innovation Tour,Regional,Hybrid,2024-07-30,2024-09-05,Email Campaign,Product Manager,Manufacturing,5000+,Attended,4,4,4,No,4.32
1323,AI Innovation Tour,Regional,Hybrid,2024-08-20,2024-09-05,Email Campaign,Software Developer,Technology,1001-5000,No-Show,2,0,1,No,5.14
1324,AI Innovation Tour,Regional,Hybrid,2024-08-31,2024-09-05,Direct/Website,Solutions Architect,Finance,1001-5000,Attended,3,3,7,No,1.55
1325,AI Innovation Tour,Regional,Hybrid,2024-08-16,2024-09-05,Email Campaign,Program Manager,Technology,51-200,Attended,4,2,8,No,7.21
1326,AI Innovation Tour,Regional,Hybrid,2024-08-09,2024-09-05,Google Search,Data Analyst,Healthcare,201-1000,No-Show,9,0,1,No,20.62
1327,AI Innovation Tour,Regional,Hybrid,2024-08-14,2024-09-05,LinkedIn Ad,Digital Marketing Specialist,Healthcare,5000+,Attended,3,2,3,No,25.4
1328,AI Innovation Tour,Regional,Hybrid,2024-08-01,2024-09-05,Email Campaign,Data Analyst,Finance,201-1000,Attended,8,7,6,No,6.45
1329,AI Innovation Tour,Regional,Hybrid,2024-07-12,2024-09-05,Email Campaign,Marketing Manager,Retail,201-1000,Cancelled,3,0,0,No,2.64
1330,AI Innovation Tour,Regional,Hybrid,2024-08-13,2024-09-05,Google Search,Program Manager,Finance,201-1000,Attended,6,2,6,No,32.27
1331,AI Innovation Tour,Regional,Hybrid,2024-08-15,2024-09-05,LinkedIn Ad,Program Manager,Finance,5000+,No-Show,1,0,1,No,38.29
1332,AI Innovation Tour,Regional,Hybrid,2024-08-14,2024-09-05,Direct/Website,Data Analyst,Education,5000+,Attended,2,2,10,No,1.57
1333,AI Innovation Tour,Regional,Hybrid,2024-08-29,2024-09-05,Social Media,Data Engineer,Technology,201-1000,Attended,7,2,5,No,18.74
1334,AI Innovation Tour,Regional,Hybrid,2024-08-22,2024-09-05,Referral,Digital Marketing Specialist,Manufacturing,1001-5000,Attended,2,2,8,Yes,2.49
1335,AI Innovation Tour,Regional,Hybrid,2024-08-20,2024-09-05,Google Search,Data Analyst,Media,1001-5000,Attended,2,2,3,Yes,32.29
1336,AI Innovation Tour,Regional,Hybrid,2024-08-16,2024-09-05,Referral,IT Director,Retail,51-200,Attended,6,1,6,No,1.97
1337,AI Innovation Tour,Regional,Hybrid,2024-08-20,2024-09-05,Referral,Data Engineer,Manufacturing,201-1000,Attended,9,8,8,Yes,2.09
1338,AI Innovation Tour,Regional,Hybrid,2024-07-21,2024-09-05,Google Search,Marketing Manager,Manufacturing,201-1000,Attended,5,2,3,No,34.44
1339,AI Innovation Tour,Regional,Hybrid,2024-08-13,2024-09-05,Google Search,Program Manager,Media,5000+,Attended,5,2,6,No,13.6
1340,AI Innovation Tour,Regional,Hybrid,2024-07-07,2024-09-05,LinkedIn Ad,IT Director,Media,201-1000,No-Show,1,0,3,No,34.08
1341,AI Innovation Tour,Regional,Hybrid,2024-07-14,2024-09-05,Email Campaign,Marketing Manager,Manufacturing,1001-5000,Attended,4,4,10,Yes,6.53
1342,AI Innovation Tour,Regional,Hybrid,2024-08-23,2024-09-05,LinkedIn Ad,Program Manager,Technology,51-200,Attended,4,4,4,No,23.45
1343,AI Innovation Tour,Regional,Hybrid,2024-08-28,2024-09-05,Email Campaign,Software Developer,Retail,1-50,No-Show,7,0,2,No,5.15
1344,AI Innovation Tour,Regional,Hybrid,2024-07-25,2024-09-05,LinkedIn Ad,Data Engineer,Education,1001-5000,Attended,5,5,8,No,42.82
1345,AI Innovation Tour,Regional,Hybrid,2024-07-10,2024-09-05,Direct/Website,Marketing Manager,Healthcare,1-50,Attended,4,4,6,No,0.95
1346,AI Innovation Tour,Regional,Hybrid,2024-08-08,2024-09-05,Email Campaign,Digital Marketing Specialist,Media,5000+,Attended,5,4,7,No,7.47
1347,AI Innovation Tour,Regional,Hybrid,2024-08-15,2024-09-05,Referral,IT Director,Media,1-50,Attended,8,7,7,Yes,2.85
1348,AI Innovation Tour,Regional,Hybrid,2024-08-04,2024-09-05,Direct/Website,Business Analyst,Healthcare,51-200,Attended,4,4,8,Yes,1.19
1349,AI Innovation Tour,Regional,Hybrid,2024-07-23,2024-09-05,LinkedIn Ad,Marketing Manager,Technology,1-50,Attended,3,3,6,No,42.48
1350,AI Innovation Tour,Regional,Hybrid,2024-08-16,2024-09-05,Email Campaign,Marketing Manager,Technology,201-1000,Attended,5,1,7,No,4.76
1351,AI Innovation Tour,Regional,Hybrid,2024-07-23,2024-09-05,Email Campaign,Business Analyst,Education,1001-5000,No-Show,4,0,1,No,2.76
1352,AI Innovation Tour,Regional,Hybrid,2024-08-17,2024-09-05,Email Campaign,IT Director,Manufacturing,1001-5000,No-Show,3,0,1,No,5.74
1353,AI Innovation Tour,Regional,Hybrid,2024-08-15,2024-09-05,Email Campaign,CTO,Finance,201-1000,Attended,4,3,3,No,6.42
1354,AI Innovation Tour,Regional,Hybrid,2024-07-09,2024-09-05,LinkedIn Ad,Program Manager,Finance,1001-5000,No-Show,6,0,1,No,43.44
1355,AI Innovation Tour,Regional,Hybrid,2024-08-29,2024-09-05,Referral,Software Developer,Retail,5000+,Attended,2,2,7,No,1.44
1356,AI Innovation Tour,Regional,Hybrid,2024-07-30,2024-09-05,Email Campaign,VP Marketing,Healthcare,1-50,Attended,3,2,7,Yes,2.88
1357,AI Innovation Tour,Regional,Hybrid,2024-08-10,2024-09-05,Google Search,Data Engineer,Manufacturing,5000+,Attended,6,1,4,Yes,32.59
1358,AI Innovation Tour,Regional,Hybrid,2024-08-02,2024-09-05,Email Campaign,Program Manager,Media,1001-5000,No-Show,4,0,2,No,5.52
1359,AI Innovation Tour,Regional,Hybrid,2024-08-07,2024-09-05,Email Campaign,Program Manager,Education,1-50,Attended,4,1,5,No,7.12
1360,AI Innovation Tour,Regional,Hybrid,2024-07-22,2024-09-05,Google Search,CTO,Finance,1001-5000,Attended,2,1,9,No,23.03
1361,AI Innovation Tour,Regional,Hybrid,2024-07-15,2024-09-05,Direct/Website,Digital Marketing Specialist,Education,51-200,Attended,6,1,4,No,1.97
1362,AI Innovation Tour,Regional,Hybrid,2024-08-01,2024-09-05,Direct/Website,VP Marketing,Healthcare,1-50,Attended,8,2,7,Yes,1.16
1363,AI Innovation Tour,Regional,Hybrid,2024-08-17,2024-09-05,LinkedIn Ad,Software Developer,Finance,201-1000,No-Show,7,0,1,No,36.72
1364,AI Innovation Tour,Regional,Hybrid,2024-08-12,2024-09-05,Google Search,Software Developer,Education,5000+,Attended,4,4,4,Yes,25.24
1365,AI Innovation Tour,Regional,Hybrid,2024-08-26,2024-09-05,Direct/Website,Product Manager,Education,201-1000,Attended,2,1,7,Yes,1.72
1366,AI Innovation Tour,Regional,Hybrid,2024-08-20,2024-09-05,Referral,Product Manager,Education,51-200,No-Show,1,0,2,No,0.48
1367,AI Innovation Tour,Regional,Hybrid,2024-07-15,2024-09-05,Referral,Software Developer,Finance,51-200,Attended,1,1,6,Yes,1.81
1368,AI Innovation Tour,Regional,Hybrid,2024-08-18,2024-09-05,Referral,Software Developer,Education,201-1000,No-Show,4,0,2,No,2.6
1369,AI Innovation Tour,Regional,Hybrid,2024-08-06,2024-09-05,Email Campaign,CTO,Retail,51-200,Attended,3,2,7,Yes,2.24
1370,AI Innovation Tour,Regional,Hybrid,2024-08-29,2024-09-05,Direct/Website,Data Engineer,Retail,201-1000,Attended,1,1,6,Yes,1.18
1371,AI Innovation Tour,Regional,Hybrid,2024-08-31,2024-09-05,Google Search,Data Engineer,Media,201-1000,Attended,1,1,6,Yes,10.99
1372,AI Innovation Tour,Regional,Hybrid,2024-07-07,2024-09-05,Direct/Website,CTO,Healthcare,1-50,Attended,2,2,8,No,0.11
1373,AI Innovation Tour,Regional,Hybrid,2024-08-30,2024-09-05,Social Media,Product Manager,Finance,5000+,No-Show,7,0,1,No,12.34
1374,AI Innovation Tour,Regional,Hybrid,2024-07-12,2024-09-05,Email Campaign,Business Analyst,Finance,1001-5000,Attended,4,2,8,Yes,5.63
1375,AI Innovation Tour,Regional,Hybrid,2024-08-03,2024-09-05,LinkedIn Ad,CTO,Media,5000+,Attended,9,7,3,Yes,36.9
1376,AI Innovation Tour,Regional,Hybrid,2024-08-26,2024-09-05,Email Campaign,IT Director,Finance,5000+,Attended,5,1,3,Yes,2.25
1377,AI Innovation Tour,Regional,Hybrid,2024-08-02,2024-09-05,Referral,Program Manager,Technology,1001-5000,Attended,7,5,4,Yes,1.36
1378,AI Innovation Tour,Regional,Hybrid,2024-08-20,2024-09-05,Social Media,Software Developer,Manufacturing,51-200,Attended,9,9,9,Yes,13.36
1379,AI Innovation Tour,Regional,Hybrid,2024-08-13,2024-09-05,Email Campaign,Digital Marketing Specialist,Manufacturing,1-50,Attended,6,3,6,No,6.88
1380,AI Innovation Tour,Regional,Hybrid,2024-08-05,2024-09-05,Google Search,Software Developer,Manufacturing,51-200,Attended,5,4,2,No,11.35
1381,AI Innovation Tour,Regional,Hybrid,2024-07-07,2024-09-05,Direct/Website,Marketing Manager,Technology,51-200,Attended,2,1,6,No,1.7
1382,AI Innovation Tour,Regional,Hybrid,2024-07-19,2024-09-05,Email Campaign,Program Manager,Finance,1001-5000,No-Show,6,0,1,No,6.1
1383,AI Innovation Tour,Regional,Hybrid,2024-07-10,2024-09-05,Email Campaign,Product Manager,Retail,51-200,No-Show,6,0,2,No,2.62
1384,AI Innovation Tour,Regional,Hybrid,2024-08-14,2024-09-05,Email Campaign,Software Developer,Technology,201-1000,Attended,4,1,8,Yes,3.38
1385,AI Innovation Tour,Regional,Hybrid,2024-08-23,2024-09-05,LinkedIn Ad,CTO,Media,1-50,Attended,4,3,4,Yes,39.43
1386,AI Innovation Tour,Regional,Hybrid,2024-08-10,2024-09-05,Referral,Software Developer,Media,201-1000,Attended,3,3,10,No,0.71
1387,AI Innovation Tour,Regional,Hybrid,2024-07-30,2024-09-05,LinkedIn Ad,Digital Marketing Specialist,Retail,1-50,Cancelled,8,0,0,No,42.42
1388,AI Innovation Tour,Regional,Hybrid,2024-07-11,2024-09-05,Email Campaign,Digital Marketing Specialist,Technology,51-200,Attended,7,5,6,No,5.1
1389,AI Innovation Tour,Regional,Hybrid,2024-07-22,2024-09-05,Referral,Data Engineer,Manufacturing,51-200,Attended,4,2,7,Yes,2.78
1390,AI Innovation Tour,Regional,Hybrid,2024-07-10,2024-09-05,LinkedIn Ad,Solutions Architect,Education,5000+,Attended,1,1,6,Yes,35.16
1391,AI Innovation Tour,Regional,Hybrid,2024-07-11,2024-09-05,Referral,Business Analyst,Finance,1-50,Attended,6,6,6,No,1.37
1392,AI Innovation Tour,Regional,Hybrid,2024-08-03,2024-09-05,LinkedIn Ad,Product Manager,Retail,201-1000,Attended,10,7,9,No,42.05
1393,AI Innovation Tour,Regional,Hybrid,2024-07-25,2024-09-05,Email Campaign,IT Director,Media,1001-5000,No-Show,4,0,2,No,6.11
1394,AI Innovation Tour,Regional,Hybrid,2024-08-06,2024-09-05,Social Media,VP Marketing,Technology,5000+,Attended,1,1,3,No,12.56
1395,AI Innovation Tour,Regional,Hybrid,2024-07-17,2024-09-05,Referral,Solutions Architect,Media,51-200,Attended,3,1,6,Yes,2.76
1396,AI Innovation Tour,Regional,Hybrid,2024-08-27,2024-09-05,Social Media,Solutions Architect,Retail,5000+,No-Show,5,0,1,No,14.46
1397,AI Innovation Tour,Regional,Hybrid,2024-08-24,2024-09-05,Email Campaign,VP Marketing,Technology,1001-5000,Attended,4,2,5,Yes,7.48
1398,AI Innovation Tour,Regional,Hybrid,2024-07-13,2024-09-05,LinkedIn Ad,VP Marketing,Finance,51-200,Attended,3,1,6,Yes,16.73
1399,AI Innovation Tour,Regional,Hybrid,2024-08-07,2024-09-05,Google Search,Digital Marketing Specialist,Education,1001-5000,Attended,1,1,6,No,11.84
1400,AI Innovation Tour,Regional,Hybrid,2024-08-28,2024-09-05,Email Campaign,Solutions Architect,Healthcare,1-50,Attended,2,1,4,Yes,4.92
1401,AI Innovation Tour,Regional,Hybrid,2024-07-12,2024-09-05,LinkedIn Ad,IT Director,Education,1-50,No-Show,2,0,1,No,38.5
1402,AI Innovation Tour,Regional,Hybrid,2024-08-04,2024-09-05,Direct/Website,VP Marketing,Technology,1-50,No-Show,7,0,1,No,0.45
1403,AI Innovation Tour,Regional,Hybrid,2024-07-24,2024-09-05,Email Campaign,Program Manager,Manufacturing,1001-5000,Attended,9,7,4,No,3.94
1404,AI Innovation Tour,Regional,Hybrid,2024-07-26,2024-09-05,Social Media,Digital Marketing Specialist,Media,5000+,Attended,4,3,5,No,15.46
1405,AI Innovation Tour,Regional,Hybrid,2024-08-13,2024-09-05,LinkedIn Ad,Data Analyst,Media,1-50,Attended,9,4,5,No,18.57
1406,AI Innovation Tour,Regional,Hybrid,2024-08-03,2024-09-05,Email Campaign,VP Marketing,Retail,51-200,Attended,4,3,6,No,2.67
1407,AI Innovation Tour,Regional,Hybrid,2024-07-13,2024-09-05,Social Media,Marketing Manager,Manufacturing,1001-5000,Attended,5,5,3,Yes,15.92
1408,AI Innovation Tour,Regional,Hybrid,2024-07-13,2024-09-05,LinkedIn Ad,Software Developer,Manufacturing,201-1000,No-Show,3,0,2,No,43.47
1409,AI Innovation Tour,Regional,Hybrid,2024-07-26,2024-09-05,Email Campaign,Program Manager,Education,201-1000,Attended,3,1,6,No,2.75
1410,AI Innovation Tour,Regional,Hybrid,2024-08-31,2024-09-05,Google Search,Marketing Manager,Healthcare,51-200,Attended,8,6,2,Yes,21.94
1411,AI Innovation Tour,Regional,Hybrid,2024-08-06,2024-09-05,Google Search,IT Director,Manufacturing,201-1000,No-Show,1,0,2,No,18.43
1412,AI Innovation Tour,Regional,Hybrid,2024-08-03,2024-09-05,LinkedIn Ad,Business Analyst,Finance,201-1000,Attended,8,1,5,No,38.99
1413,AI Innovation Tour,Regional,Hybrid,2024-07-31,2024-09-05,Google Search,CTO,Media,5000+,Attended,2,1,7,Yes,21.54
1414,AI Innovation Tour,Regional,Hybrid,2024-08-27,2024-09-05,Referral,Business Analyst,Retail,1001-5000,Attended,6,5,6,No,1.9
1415,AI Innovation Tour,Regional,Hybrid,2024-07-30,2024-09-05,Email Campaign,Business Analyst,Media,51-200,Attended,2,1,5,Yes,6.49
1416,AI Innovation Tour,Regional,Hybrid,2024-07-13,2024-09-05,Google Search,Digital Marketing Specialist,Manufacturing,1-50,Attended,10,4,7,Yes,26.86
1417,AI Innovation Tour,Regional,Hybrid,2024-07-15,2024-09-05,Email Campaign,IT Director,Finance,5000+,Attended,8,6,6,No,7.17
1418,AI Innovation Tour,Regional,Hybrid,2024-08-14,2024-09-05,Email Campaign,Data Engineer,Technology,201-1000,No-Show,4,0,1,No,2.13
1419,AI Innovation Tour,Regional,Hybrid,2024-08-06,2024-09-05,Google Search,CTO,Technology,5000+,No-Show,4,0,1,No,28.99
1420,AI Innovation Tour,Regional,Hybrid,2024-08-12,2024-09-05,Google Search,Digital Marketing Specialist,Manufacturing,51-200,Attended,3,2,4,Yes,15.28
1421,AI Innovation Tour,Regional,Hybrid,2024-07-15,2024-09-05,LinkedIn Ad,Digital Marketing Specialist,Finance,5000+,No-Show,4,0,2,No,20.0
1422,AI Innovation Tour,Regional,Hybrid,2024-07-20,2024-09-05,LinkedIn Ad,Business Analyst,Education,5000+,Attended,3,2,6,No,15.97
1423,AI Innovation Tour,Regional,Hybrid,2024-08-18,2024-09-05,Direct/Website,Product Manager,Healthcare,1001-5000,No-Show,5,0,2,No,1.3
1424,AI Innovation Tour,Regional,Hybrid,2024-08-25,2024-09-05,Email Campaign,Digital Marketing Specialist,Manufacturing,1001-5000,Attended,1,1,4,Yes,5.36
1425,AI Innovation Tour,Regional,Hybrid,2024-07-31,2024-09-05,Direct/Website,VP Marketing,Finance,1-50,Attended,1,1,4,No,0.26
1426,AI Innovation Tour,Regional,Hybrid,2024-08-26,2024-09-05,Social Media,Program Manager,Education,5000+,No-Show,3,0,2,No,11.38
1427,AI Innovation Tour,Regional,Hybrid,2024-08-18,2024-09-05,Email Campaign,Program Manager,Education,5000+,Attended,3,2,6,No,2.29
1428,AI Innovation Tour,Regional,Hybrid,2024-07-29,2024-09-05,LinkedIn Ad,Data Engineer,Media,1-50,Attended,3,2,5,No,18.61
1429,AI Innovation Tour,Regional,Hybrid,2024-08-10,2024-09-05,Email Campaign,Solutions Architect,Healthcare,1-50,Attended,2,1,7,Yes,6.26
1430,AI Innovation Tour,Regional,Hybrid,2024-08-28,2024-09-05,Google Search,VP Marketing,Technology,1-50,Attended,2,1,6,Yes,19.92
1431,AI Innovation Tour,Regional,Hybrid,2024-07-09,2024-09-05,Google Search,Marketing Manager,Retail,51-200,No-Show,6,0,1,No,30.38
1432,AI Innovation Tour,Regional,Hybrid,2024-08-21,2024-09-05,Email Campaign,Program Manager,Finance,51-200,No-Show,3,0,1,No,7.74
1433,AI Innovation Tour,Regional,Hybrid,2024-07-09,2024-09-05,LinkedIn Ad,Data Engineer,Technology,1001-5000,Attended,9,5,7,Yes,16.39
